id,availability,condition,description,image_link,link,title,price,sale_price,brand,google_product_category,item_group_id
ZH159L-藍,"in stock",new,"| 30度標準洗程
| 不可漂白
| 不可烘乾
| 陰涼處懸掛晾乾
| 不可熨燙及壓燙
| 不可乾洗

洗滌建議：
1. 建議將襪子翻至反面，裝入洗衣袋後，再放入洗衣機。
2. 請勿使用柔軟精、漂白水、含增艷、茶樹精油之洗劑洗滌或浸泡。",https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/ZH159L-Blue-1-F.jpg,https://www.footer.com.tw/product-detail/ZH159LLBLUE,"RIDE MORE 自行車襪 (追風襪)","590 TWD","380 TWD","FOOTER 除臭襪｜機能性纖維產品-台灣官方網站","全產品,【新品＆活動企劃】,Sporty 運動機能",ZH159L
ZH159L-橘,"in stock",new,"| 30度標準洗程
| 不可漂白
| 不可烘乾
| 陰涼處懸掛晾乾
| 不可熨燙及壓燙
| 不可乾洗

洗滌建議：
1. 建議將襪子翻至反面，裝入洗衣袋後，再放入洗衣機。
2. 請勿使用柔軟精、漂白水、含增艷、茶樹精油之洗劑洗滌或浸泡。",https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/ZH159L-Orange-1-F.jpg,https://www.footer.com.tw/product-detail/ZH159LLORANGE,"RIDE MORE 自行車襪 (追風襪)","590 TWD","380 TWD","FOOTER 除臭襪｜機能性纖維產品-台灣官方網站","全產品,【新品＆活動企劃】,Sporty 運動機能",ZH159L
ZH159L-粉,"in stock",new,"| 30度標準洗程
| 不可漂白
| 不可烘乾
| 陰涼處懸掛晾乾
| 不可熨燙及壓燙
| 不可乾洗

洗滌建議：
1. 建議將襪子翻至反面，裝入洗衣袋後，再放入洗衣機。
2. 請勿使用柔軟精、漂白水、含增艷、茶樹精油之洗劑洗滌或浸泡。",https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/ZH159L-Pink-1-F.jpg,https://www.footer.com.tw/product-detail/ZH159LLPINK,"RIDE MORE 自行車襪 (追風襪)","590 TWD","380 TWD","FOOTER 除臭襪｜機能性纖維產品-台灣官方網站","全產品,【新品＆活動企劃】,Sporty 運動機能",ZH159L
ZH159L-白,"in stock",new,"| 30度標準洗程
| 不可漂白
| 不可烘乾
| 陰涼處懸掛晾乾
| 不可熨燙及壓燙
| 不可乾洗

洗滌建議：
1. 建議將襪子翻至反面，裝入洗衣袋後，再放入洗衣機。
2. 請勿使用柔軟精、漂白水、含增艷、茶樹精油之洗劑洗滌或浸泡。",https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/ZH159L-White-1-F.jpg,https://www.footer.com.tw/product-detail/ZH159LLWHITE,"RIDE MORE 自行車襪 (追風襪)","590 TWD","380 TWD","FOOTER 除臭襪｜機能性纖維產品-台灣官方網站","全產品,【新品＆活動企劃】,Sporty 運動機能",ZH159L
ZH159M-黑,"in stock",new,"| 30度標準洗程
| 不可漂白
| 不可烘乾
| 陰涼處懸掛晾乾
| 不可熨燙及壓燙
| 不可乾洗

洗滌建議：
1. 建議將襪子翻至反面，裝入洗衣袋後，再放入洗衣機。
2. 請勿使用柔軟精、漂白水、含增艷、茶樹精油之洗劑洗滌或浸泡。",https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/ZH159M-Black-1-F.jpg,https://www.footer.com.tw/product-detail/ZH159MMBLACK,"RIDE MORE 自行車襪 (追風襪)","590 TWD","380 TWD","FOOTER 除臭襪｜機能性纖維產品-台灣官方網站","全產品,【新品＆活動企劃】,輕壓力襪",ZH159M
ZH159M-藍,"in stock",new,"| 30度標準洗程
| 不可漂白
| 不可烘乾
| 陰涼處懸掛晾乾
| 不可熨燙及壓燙
| 不可乾洗

洗滌建議：
1. 建議將襪子翻至反面，裝入洗衣袋後，再放入洗衣機。
2. 請勿使用柔軟精、漂白水、含增艷、茶樹精油之洗劑洗滌或浸泡。",https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/ZH159M-Blue-1-F.jpg,https://www.footer.com.tw/product-detail/ZH159MMBLUE,"RIDE MORE 自行車襪 (追風襪)","590 TWD","380 TWD","FOOTER 除臭襪｜機能性纖維產品-台灣官方網站","全產品,【新品＆活動企劃】,輕壓力襪",ZH159M
ZH159M-橘,"in stock",new,"| 30度標準洗程
| 不可漂白
| 不可烘乾
| 陰涼處懸掛晾乾
| 不可熨燙及壓燙
| 不可乾洗

洗滌建議：
1. 建議將襪子翻至反面，裝入洗衣袋後，再放入洗衣機。
2. 請勿使用柔軟精、漂白水、含增艷、茶樹精油之洗劑洗滌或浸泡。",https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/ZH159M-Orange-1-F.jpg,https://www.footer.com.tw/product-detail/ZH159MMORANGE,"RIDE MORE 自行車襪 (追風襪)","590 TWD","380 TWD","FOOTER 除臭襪｜機能性纖維產品-台灣官方網站","全產品,【新品＆活動企劃】,輕壓力襪",ZH159M
ZH159M-粉,"in stock",new,"| 30度標準洗程
| 不可漂白
| 不可烘乾
| 陰涼處懸掛晾乾
| 不可熨燙及壓燙
| 不可乾洗

洗滌建議：
1. 建議將襪子翻至反面，裝入洗衣袋後，再放入洗衣機。
2. 請勿使用柔軟精、漂白水、含增艷、茶樹精油之洗劑洗滌或浸泡。",https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/ZH159M-Pink-1-F.jpg,https://www.footer.com.tw/product-detail/ZH159MMPINK,"RIDE MORE 自行車襪 (追風襪)","590 TWD","380 TWD","FOOTER 除臭襪｜機能性纖維產品-台灣官方網站","全產品,【新品＆活動企劃】,輕壓力襪",ZH159M
ZH159M-白,"in stock",new,"| 30度標準洗程
| 不可漂白
| 不可烘乾
| 陰涼處懸掛晾乾
| 不可熨燙及壓燙
| 不可乾洗

洗滌建議：
1. 建議將襪子翻至反面，裝入洗衣袋後，再放入洗衣機。
2. 請勿使用柔軟精、漂白水、含增艷、茶樹精油之洗劑洗滌或浸泡。",https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/ZH159M-White-1-F.jpg,https://www.footer.com.tw/product-detail/ZH159MMWHITE,"RIDE MORE 自行車襪 (追風襪)","590 TWD","380 TWD","FOOTER 除臭襪｜機能性纖維產品-台灣官方網站","全產品,【新品＆活動企劃】,輕壓力襪",ZH159M
ZH159XL-黑,"in stock",new,"| 30度標準洗程
| 不可漂白
| 不可烘乾
| 陰涼處懸掛晾乾
| 不可熨燙及壓燙
| 不可乾洗

洗滌建議：
1. 建議將襪子翻至反面，裝入洗衣袋後，再放入洗衣機。
2. 請勿使用柔軟精、漂白水、含增艷、茶樹精油之洗劑洗滌或浸泡。",https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/ZH159XL-Black-1-F.jpg,https://www.footer.com.tw/product-detail/ZH159XLXLBLACK,"RIDE MORE 自行車襪 (追風襪)","590 TWD","380 TWD","FOOTER 除臭襪｜機能性纖維產品-台灣官方網站","全產品,【新品＆活動企劃】,微分子襪",ZH159XL
ZH159XL-藍,"in stock",new,"| 30度標準洗程
| 不可漂白
| 不可烘乾
| 陰涼處懸掛晾乾
| 不可熨燙及壓燙
| 不可乾洗

洗滌建議：
1. 建議將襪子翻至反面，裝入洗衣袋後，再放入洗衣機。
2. 請勿使用柔軟精、漂白水、含增艷、茶樹精油之洗劑洗滌或浸泡。",https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/ZH159XL-Blue-1-F.jpg,https://www.footer.com.tw/product-detail/ZH159XLXLBLUE,"RIDE MORE 自行車襪 (追風襪)","590 TWD","380 TWD","FOOTER 除臭襪｜機能性纖維產品-台灣官方網站","全產品,【新品＆活動企劃】,微分子襪",ZH159XL
ZH159XL-橘,"in stock",new,"| 30度標準洗程
| 不可漂白
| 不可烘乾
| 陰涼處懸掛晾乾
| 不可熨燙及壓燙
| 不可乾洗

洗滌建議：
1. 建議將襪子翻至反面，裝入洗衣袋後，再放入洗衣機。
2. 請勿使用柔軟精、漂白水、含增艷、茶樹精油之洗劑洗滌或浸泡。",https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/ZH159XL-Orange-1-F.jpg,https://www.footer.com.tw/product-detail/ZH159XLXLORANGE,"RIDE MORE 自行車襪 (追風襪)","590 TWD","380 TWD","FOOTER 除臭襪｜機能性纖維產品-台灣官方網站","全產品,【新品＆活動企劃】,微分子襪",ZH159XL
ZH159XL-白,"in stock",new,"| 30度標準洗程
| 不可漂白
| 不可烘乾
| 陰涼處懸掛晾乾
| 不可熨燙及壓燙
| 不可乾洗

洗滌建議：
1. 建議將襪子翻至反面，裝入洗衣袋後，再放入洗衣機。
2. 請勿使用柔軟精、漂白水、含增艷、茶樹精油之洗劑洗滌或浸泡。",https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/ZH159XL-White-1-F.jpg,https://www.footer.com.tw/product-detail/ZH159XLXLWHITE,"RIDE MORE 自行車襪 (追風襪)","590 TWD","380 TWD","FOOTER 除臭襪｜機能性纖維產品-台灣官方網站","全產品,【新品＆活動企劃】,微分子襪",ZH159XL
ZH160L-黑,"in stock",new,"| 30度標準洗程
| 不可漂白
| 不可烘乾
| 陰涼處懸掛晾乾
| 不可熨燙
| 不可乾洗

洗滌建議：
1. 建議將襪子翻至反面，裝入洗衣袋後，再放入洗衣機。
2. 請勿使用柔軟精、漂白水、含增艷、茶樹精油之洗劑洗滌或浸泡。",https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/ZH160L-black-F01.jpg,https://www.footer.com.tw/product-detail/ZH160LLBLACK,天生贏家運動氣墊襪,"280 TWD","230 TWD","FOOTER 除臭襪｜機能性纖維產品-台灣官方網站","全產品,【依襪型】,運動襪",ZH160L
ZH160L-白,"in stock",new,"| 30度標準洗程
| 不可漂白
| 不可烘乾
| 陰涼處懸掛晾乾
| 不可熨燙
| 不可乾洗

洗滌建議：
1. 建議將襪子翻至反面，裝入洗衣袋後，再放入洗衣機。
2. 請勿使用柔軟精、漂白水、含增艷、茶樹精油之洗劑洗滌或浸泡。",https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/ZH160L-white-F01.jpg,https://www.footer.com.tw/product-detail/ZH160LLWHITE,天生贏家運動氣墊襪,"280 TWD","230 TWD","FOOTER 除臭襪｜機能性纖維產品-台灣官方網站","全產品,【依襪型】,運動襪",ZH160L
ZH160M-黑,"in stock",new,"| 30度標準洗程
| 不可漂白
| 不可烘乾
| 陰涼處懸掛晾乾
| 不可熨燙
| 不可乾洗

洗滌建議：
1. 建議將襪子翻至反面，裝入洗衣袋後，再放入洗衣機。
2. 請勿使用柔軟精、漂白水、含增艷、茶樹精油之洗劑洗滌或浸泡。",https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/ZH160M-black-F01.jpg,https://www.footer.com.tw/product-detail/ZH160MMBLACK,天生贏家運動氣墊襪,"280 TWD","230 TWD","FOOTER 除臭襪｜機能性纖維產品-台灣官方網站","全產品,【依襪型】,運動襪",ZH160M
ZH160M-白,"in stock",new,"| 30度標準洗程
| 不可漂白
| 不可烘乾
| 陰涼處懸掛晾乾
| 不可熨燙
| 不可乾洗

洗滌建議：
1. 建議將襪子翻至反面，裝入洗衣袋後，再放入洗衣機。
2. 請勿使用柔軟精、漂白水、含增艷、茶樹精油之洗劑洗滌或浸泡。",https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/ZH160M-white-F01.jpg,https://www.footer.com.tw/product-detail/ZH160MMWHITE,天生贏家運動氣墊襪,"280 TWD","230 TWD","FOOTER 除臭襪｜機能性纖維產品-台灣官方網站","全產品,【依襪型】,運動襪",ZH160M
ZH160XL-黑,"in stock",new,"| 30度標準洗程| 不可漂白| 不可烘乾| 陰涼處懸掛晾乾| 不可熨燙| 不可乾洗洗滌建議：1. 建議將襪子翻至反面，裝入洗衣袋後，再放入洗衣機。2. 請勿使用柔軟精、漂白水、含增艷、茶樹精油之洗劑洗滌或浸泡。",https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/ZH160XL-black-F01.jpg,https://www.footer.com.tw/product-detail/ZH160XLXLBLACK,天生贏家運動氣墊襪,"280 TWD","230 TWD","FOOTER 除臭襪｜機能性纖維產品-台灣官方網站","全產品,【依襪型】,Attitude 態度潮流",ZH160XL
ZH160XL-白,"in stock",new,"| 30度標準洗程| 不可漂白| 不可烘乾| 陰涼處懸掛晾乾| 不可熨燙| 不可乾洗洗滌建議：1. 建議將襪子翻至反面，裝入洗衣袋後，再放入洗衣機。2. 請勿使用柔軟精、漂白水、含增艷、茶樹精油之洗劑洗滌或浸泡。",https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/ZH160XL-white-F01.jpg,https://www.footer.com.tw/product-detail/ZH160XLXLWHITE,天生贏家運動氣墊襪,"280 TWD","230 TWD","FOOTER 除臭襪｜機能性纖維產品-台灣官方網站","全產品,【依襪型】,Attitude 態度潮流",ZH160XL
ZH165L-藍,"in stock",new,"| 30度標準洗程
| 不可漂白
| 不可烘乾
| 陰涼處懸掛晾乾
| 不可熨燙
| 不可乾洗

洗滌建議：
1. 建議將襪子翻至反面，裝入洗衣袋後，再放入洗衣機。
2. 請勿使用柔軟精、漂白水、含增艷、茶樹精油之洗劑洗滌或浸泡。",https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/ZH165L-blue-F01.jpg,https://www.footer.com.tw/product-detail/ZH165LLBLUE,流行先驅運動氣墊襪,"280 TWD","230 TWD","FOOTER 除臭襪｜機能性纖維產品-台灣官方網站","全產品,【依襪型】,運動襪",ZH165L
ZH165M-藍,"in stock",new,"| 30度標準洗程
| 不可漂白
| 不可烘乾
| 陰涼處懸掛晾乾
| 不可熨燙
| 不可乾洗

洗滌建議：
1. 建議將襪子翻至反面，裝入洗衣袋後，再放入洗衣機。
2. 請勿使用柔軟精、漂白水、含增艷、茶樹精油之洗劑洗滌或浸泡。",https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/ZH165M-blue-F01.jpg,https://www.footer.com.tw/product-detail/ZH165MMBLUE,流行先驅運動氣墊襪,"280 TWD","230 TWD","FOOTER 除臭襪｜機能性纖維產品-台灣官方網站","全產品,【依襪型】,運動襪",ZH165M
ZH165XL-藍,"in stock",new,"| 30度標準洗程| 不可漂白| 不可烘乾| 陰涼處懸掛晾乾| 不可熨燙| 不可乾洗洗滌建議：1. 建議將襪子翻至反面，裝入洗衣袋後，再放入洗衣機。2. 請勿使用柔軟精、漂白水、含增艷、茶樹精油之洗劑洗滌或浸泡。",https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/ZH165XL-blue-F01.jpg,https://www.footer.com.tw/product-detail/ZH165XLXLBLUE,流行先驅運動氣墊襪,"280 TWD","230 TWD","FOOTER 除臭襪｜機能性纖維產品-台灣官方網站","全產品,【依襪型】,Attitude 態度潮流",ZH165XL
ZH167L-黑,"in stock",new,"| 30度標準洗程
| 不可漂白
| 不可烘乾
| 陰涼處懸掛晾乾
| 不可熨燙
| 不可乾洗

洗滌建議：
1. 建議將襪子翻至反面，裝入洗衣袋後，再放入洗衣機。
2. 請勿使用柔軟精、漂白水、含增艷、茶樹精油之洗劑洗滌或浸泡。",https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/ZH167L-black-F01.jpg,https://www.footer.com.tw/product-detail/ZH167LLBLACK,極簡素色主義者襪,"280 TWD","230 TWD","FOOTER 除臭襪｜機能性纖維產品-台灣官方網站","全產品,【依襪型】,運動襪",ZH167L
ZH167L-卡其,"in stock",new,"| 30度標準洗程
| 不可漂白
| 不可烘乾
| 陰涼處懸掛晾乾
| 不可熨燙
| 不可乾洗

洗滌建議：
1. 建議將襪子翻至反面，裝入洗衣袋後，再放入洗衣機。
2. 請勿使用柔軟精、漂白水、含增艷、茶樹精油之洗劑洗滌或浸泡。",https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/ZH167L-brown-01-N.jpg,https://www.footer.com.tw/product-detail/ZH167LLBROWN,極簡素色主義者襪,"280 TWD","230 TWD","FOOTER 除臭襪｜機能性纖維產品-台灣官方網站","全產品,【依襪型】,運動襪",ZH167L
ZH167L-綠,"in stock",new,"| 30度標準洗程
| 不可漂白
| 不可烘乾
| 陰涼處懸掛晾乾
| 不可熨燙
| 不可乾洗

洗滌建議：
1. 建議將襪子翻至反面，裝入洗衣袋後，再放入洗衣機。
2. 請勿使用柔軟精、漂白水、含增艷、茶樹精油之洗劑洗滌或浸泡。",https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/ZH167L-green-F01.jpg,https://www.footer.com.tw/product-detail/ZH167LLGREEN,極簡素色主義者襪,"280 TWD","230 TWD","FOOTER 除臭襪｜機能性纖維產品-台灣官方網站","全產品,【依襪型】,運動襪",ZH167L
ZH167L-白,"in stock",new,"| 30度標準洗程
| 不可漂白
| 不可烘乾
| 陰涼處懸掛晾乾
| 不可熨燙
| 不可乾洗

洗滌建議：
1. 建議將襪子翻至反面，裝入洗衣袋後，再放入洗衣機。
2. 請勿使用柔軟精、漂白水、含增艷、茶樹精油之洗劑洗滌或浸泡。",https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/ZH167L-white-F01.jpg,https://www.footer.com.tw/product-detail/ZH167LLWHITE,極簡素色主義者襪,"280 TWD","230 TWD","FOOTER 除臭襪｜機能性纖維產品-台灣官方網站","全產品,【依襪型】,運動襪",ZH167L
ZH167M-黑,"in stock",new,"| 30度標準洗程
| 不可漂白
| 不可烘乾
| 陰涼處懸掛晾乾
| 不可熨燙
| 不可乾洗

洗滌建議：
1. 建議將襪子翻至反面，裝入洗衣袋後，再放入洗衣機。
2. 請勿使用柔軟精、漂白水、含增艷、茶樹精油之洗劑洗滌或浸泡。",https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/ZH167M-black-F01.jpg,https://www.footer.com.tw/product-detail/ZH167MMBLACK,極簡素色主義者襪,"280 TWD","230 TWD","FOOTER 除臭襪｜機能性纖維產品-台灣官方網站","全產品,【依襪型】,運動襪",ZH167M
ZH167M-卡其,"in stock",new,"| 30度標準洗程
| 不可漂白
| 不可烘乾
| 陰涼處懸掛晾乾
| 不可熨燙
| 不可乾洗

洗滌建議：
1. 建議將襪子翻至反面，裝入洗衣袋後，再放入洗衣機。
2. 請勿使用柔軟精、漂白水、含增艷、茶樹精油之洗劑洗滌或浸泡。",https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/ZH167M-brown-01-N.jpg,https://www.footer.com.tw/product-detail/ZH167MMBROWN,極簡素色主義者襪,"280 TWD","230 TWD","FOOTER 除臭襪｜機能性纖維產品-台灣官方網站","全產品,【依襪型】,運動襪",ZH167M
ZH167M-綠,"in stock",new,"| 30度標準洗程
| 不可漂白
| 不可烘乾
| 陰涼處懸掛晾乾
| 不可熨燙
| 不可乾洗

洗滌建議：
1. 建議將襪子翻至反面，裝入洗衣袋後，再放入洗衣機。
2. 請勿使用柔軟精、漂白水、含增艷、茶樹精油之洗劑洗滌或浸泡。",https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/ZH167M-green-F01.jpg,https://www.footer.com.tw/product-detail/ZH167MMGREEN,極簡素色主義者襪,"280 TWD","230 TWD","FOOTER 除臭襪｜機能性纖維產品-台灣官方網站","全產品,【依襪型】,運動襪",ZH167M
ZH167M-白,"in stock",new,"| 30度標準洗程
| 不可漂白
| 不可烘乾
| 陰涼處懸掛晾乾
| 不可熨燙
| 不可乾洗

洗滌建議：
1. 建議將襪子翻至反面，裝入洗衣袋後，再放入洗衣機。
2. 請勿使用柔軟精、漂白水、含增艷、茶樹精油之洗劑洗滌或浸泡。",https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/ZH167M-white-F01.jpg,https://www.footer.com.tw/product-detail/ZH167MMWHITE,極簡素色主義者襪,"280 TWD","230 TWD","FOOTER 除臭襪｜機能性纖維產品-台灣官方網站","全產品,【依襪型】,運動襪",ZH167M
ZH167XL-黑,"in stock",new,"| 30度標準洗程
| 不可漂白
| 不可烘乾
| 陰涼處懸掛晾乾
| 不可熨燙
| 不可乾洗

洗滌建議：
1. 建議將襪子翻至反面，裝入洗衣袋後，再放入洗衣機。
2. 請勿使用柔軟精、漂白水、含增艷、茶樹精油之洗劑洗滌或浸泡。",https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/ZH167XL-black-F01.jpg,https://www.footer.com.tw/product-detail/ZH167XLXLBLACK,極簡素色主義者襪,"280 TWD","230 TWD","FOOTER 除臭襪｜機能性纖維產品-台灣官方網站","全產品,【依襪型】,運動襪",ZH167XL
ZH167XL-綠,"in stock",new,"| 30度標準洗程
| 不可漂白
| 不可烘乾
| 陰涼處懸掛晾乾
| 不可熨燙
| 不可乾洗

洗滌建議：
1. 建議將襪子翻至反面，裝入洗衣袋後，再放入洗衣機。
2. 請勿使用柔軟精、漂白水、含增艷、茶樹精油之洗劑洗滌或浸泡。",https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/ZH167XL-green-F01.jpg,https://www.footer.com.tw/product-detail/ZH167XLXLGREEN,極簡素色主義者襪,"280 TWD","230 TWD","FOOTER 除臭襪｜機能性纖維產品-台灣官方網站","全產品,【依襪型】,運動襪",ZH167XL
ZH167XL-白,"in stock",new,"| 30度標準洗程
| 不可漂白
| 不可烘乾
| 陰涼處懸掛晾乾
| 不可熨燙
| 不可乾洗

洗滌建議：
1. 建議將襪子翻至反面，裝入洗衣袋後，再放入洗衣機。
2. 請勿使用柔軟精、漂白水、含增艷、茶樹精油之洗劑洗滌或浸泡。",https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/ZH167XL-white-F01.jpg,https://www.footer.com.tw/product-detail/ZH167XLXLWHITE,極簡素色主義者襪,"280 TWD","230 TWD","FOOTER 除臭襪｜機能性纖維產品-台灣官方網站","全產品,【依襪型】,運動襪",ZH167XL
S-ZH168L-黑,"in stock",new,"| 30度標準洗程
| 不可漂白
| 不可烘乾
| 陰涼處懸掛晾乾
| 不可熨燙
| 不可乾洗

洗滌建議：
1. 建議將襪子翻至反面，裝入洗衣袋後，再放入洗衣機。
2. 請勿使用柔軟精、漂白水、含增艷、茶樹精油之洗劑洗滌或浸泡。",https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/ZH168L-black-F01.jpg,https://www.footer.com.tw/product-detail/ZH168LLBLACK,特-放克人生運動氣墊襪,"280 TWD","170 TWD","FOOTER 除臭襪｜機能性纖維產品-台灣官方網站","男性, ● 絕版SALE",ZH168L
S-ZH168L-綠,"in stock",new,"| 30度標準洗程
| 不可漂白
| 不可烘乾
| 陰涼處懸掛晾乾
| 不可熨燙
| 不可乾洗

洗滌建議：
1. 建議將襪子翻至反面，裝入洗衣袋後，再放入洗衣機。
2. 請勿使用柔軟精、漂白水、含增艷、茶樹精油之洗劑洗滌或浸泡。",https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/ZH168L-green-F01.jpg,https://www.footer.com.tw/product-detail/ZH168LLGREEN,特-放克人生運動氣墊襪,"280 TWD","170 TWD","FOOTER 除臭襪｜機能性纖維產品-台灣官方網站","男性, ● 絕版SALE",ZH168L
S-ZH168M-綠,"in stock",new,"| 30度標準洗程
| 不可漂白
| 不可烘乾
| 陰涼處懸掛晾乾
| 不可熨燙
| 不可乾洗

洗滌建議：
1. 建議將襪子翻至反面，裝入洗衣袋後，再放入洗衣機。
2. 請勿使用柔軟精、漂白水、含增艷、茶樹精油之洗劑洗滌或浸泡。",https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/ZH168M-green-F01.jpg,https://www.footer.com.tw/product-detail/ZH168MMGREEN,特-放克人生運動氣墊襪,"280 TWD","170 TWD","FOOTER 除臭襪｜機能性纖維產品-台灣官方網站","女性, ● 絕版SALE",ZH168M
S-ZH168M-粉,"in stock",new,"| 30度標準洗程
| 不可漂白
| 不可烘乾
| 陰涼處懸掛晾乾
| 不可熨燙
| 不可乾洗

洗滌建議：
1. 建議將襪子翻至反面，裝入洗衣袋後，再放入洗衣機。
2. 請勿使用柔軟精、漂白水、含增艷、茶樹精油之洗劑洗滌或浸泡。",https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/ZH168M-pink-F01.jpg,https://www.footer.com.tw/product-detail/ZH168MMPINK,特-放克人生運動氣墊襪,"280 TWD","170 TWD","FOOTER 除臭襪｜機能性纖維產品-台灣官方網站","女性, ● 絕版SALE",ZH168M
S-ZH168XL-綠,"in stock",new,"| 30度標準洗程
| 不可漂白
| 不可烘乾
| 陰涼處懸掛晾乾
| 不可熨燙
| 不可乾洗

洗滌建議：
1. 建議將襪子翻至反面，裝入洗衣袋後，再放入洗衣機。
2. 請勿使用柔軟精、漂白水、含增艷、茶樹精油之洗劑洗滌或浸泡。",https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/ZH168XL-green-F01.jpg,https://www.footer.com.tw/product-detail/ZH168XLXLGREEN,特-放克人生運動氣墊襪,"280 TWD","170 TWD","FOOTER 除臭襪｜機能性纖維產品-台灣官方網站","男性, ● 絕版SALE",ZH168XL
ZH169L-黑,"in stock",new,"| 30度標準洗程
| 不可漂白
| 不可烘乾
| 陰涼處懸掛晾乾
| 不可熨燙
| 不可乾洗

洗滌建議：
1. 建議將襪子翻至反面，裝入洗衣袋後，再放入洗衣機。
2. 請勿使用柔軟精、漂白水、含增艷、茶樹精油之洗劑洗滌或浸泡。",https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/ZH169L-black-F01.jpg,https://www.footer.com.tw/product-detail/ZH169LLBLACK,hen可以運動氣墊襪,"280 TWD","230 TWD","FOOTER 除臭襪｜機能性纖維產品-台灣官方網站","全產品,【依襪型】,運動襪",ZH169L
ZH169L-白,"in stock",new,"| 30度標準洗程
| 不可漂白
| 不可烘乾
| 陰涼處懸掛晾乾
| 不可熨燙
| 不可乾洗

洗滌建議：
1. 建議將襪子翻至反面，裝入洗衣袋後，再放入洗衣機。
2. 請勿使用柔軟精、漂白水、含增艷、茶樹精油之洗劑洗滌或浸泡。",https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/ZH169L-white-F01.jpg,https://www.footer.com.tw/product-detail/ZH169LLWHITE,hen可以運動氣墊襪,"280 TWD","230 TWD","FOOTER 除臭襪｜機能性纖維產品-台灣官方網站","全產品,【依襪型】,運動襪",ZH169L
ZH169XL-黑,"in stock",new,"| 30度標準洗程
| 不可漂白
| 不可烘乾
| 陰涼處懸掛晾乾
| 不可熨燙
| 不可乾洗

洗滌建議：
1. 建議將襪子翻至反面，裝入洗衣袋後，再放入洗衣機。
2. 請勿使用柔軟精、漂白水、含增艷、茶樹精油之洗劑洗滌或浸泡。",https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/ZH169XL-black-F01.jpg,https://www.footer.com.tw/product-detail/ZH169XLXLBLACK,hen可以運動氣墊襪,"280 TWD","230 TWD","FOOTER 除臭襪｜機能性纖維產品-台灣官方網站","全產品,【依襪型】,運動襪",ZH169XL
ZH169XL-白,"in stock",new,"| 30度標準洗程
| 不可漂白
| 不可烘乾
| 陰涼處懸掛晾乾
| 不可熨燙
| 不可乾洗

洗滌建議：
1. 建議將襪子翻至反面，裝入洗衣袋後，再放入洗衣機。
2. 請勿使用柔軟精、漂白水、含增艷、茶樹精油之洗劑洗滌或浸泡。",https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/ZH169XL-white-F01.jpg,https://www.footer.com.tw/product-detail/ZH169XLXLWHITE,hen可以運動氣墊襪,"280 TWD","230 TWD","FOOTER 除臭襪｜機能性纖維產品-台灣官方網站","全產品,【依襪型】,運動襪",ZH169XL
